event	time	node	configname	*.prio	acceleration	controllerAcceleration	distance	nodeId	posx	posy	relativeSpeed	speed
64634	12.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
65188	13.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
65734	13.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
66280	13.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
66826	13.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
67372	13.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
67918	13.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
68464	13.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
69010	13.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
69556	13.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
70102	13.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
70656	14.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
71202	14.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
71748	14.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
72294	14.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
72840	14.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
73386	14.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
73932	14.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
74478	14.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
75024	14.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
75570	14.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
76124	15.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
76670	15.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
77216	15.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
77762	15.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
78308	15.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
78854	15.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
79400	15.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
79946	15.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
80492	15.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
81038	15.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
81592	16.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
82138	16.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
82684	16.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
83230	16.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
83776	16.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
84322	16.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
84868	16.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
85414	16.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
85960	16.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
86506	16.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
87060	17.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
87606	17.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
88152	17.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
88698	17.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
89244	17.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
89790	17.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
90336	17.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
90882	17.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
91428	17.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
91974	17.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
92528	18.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
93074	18.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
93620	18.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
94166	18.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
94712	18.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
95258	18.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
95804	18.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
96350	18.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
96896	18.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
97442	18.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
97996	19.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
98542	19.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
99088	19.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
99634	19.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
100180	19.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
100726	19.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
101272	19.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
101818	19.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
102364	19.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
102910	19.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
103464	20.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
104010	20.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
104556	20.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
105102	20.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
105648	20.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
106194	20.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
106740	20.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
107286	20.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
107832	20.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
108378	20.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
108932	21.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
109478	21.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
110024	21.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
110570	21.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
111116	21.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
111662	21.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
112208	21.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
112754	21.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
113300	21.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
113846	21.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
114400	22.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
114946	22.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
115492	22.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
116038	22.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
116584	22.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
117130	22.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
117676	22.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
