Iterations; Iterationswithoutimprovement; Evaluations;caccC1; caccOmegaN; caccXi
3320; 113; 13280;0.964576; 1.52426; 7.00977
3321; 114; 13280;0.964576; 1.52426; 7.00977
3321; 114; 13284;0.964576; 1.52426; 7.00977
3321; 114; 13284;0.964576; 1.52426; 7.00977
3322; 115; 13284;0.964576; 1.52426; 7.00977
3322; 115; 13288;0.964576; 1.52426; 7.00977
3322; 115; 13288;0.964576; 1.52426; 7.00977
3323; 116; 13288;0.964576; 1.52426; 7.00977
3323; 116; 13292;0.964576; 1.52426; 7.00977
3323; 116; 13292;0.964576; 1.52426; 7.00977
3324; 117; 13292;0.964576; 1.52426; 7.00977
3324; 117; 13296;0.964576; 1.52426; 7.00977
3324; 117; 13296;0.964576; 1.52426; 7.00977
3325; 118; 13296;0.964576; 1.52426; 7.00977
3325; 118; 13300;0.964576; 1.52426; 7.00977
3325; 118; 13300;0.964576; 1.52426; 7.00977
3326; 119; 13300;0.964576; 1.52426; 7.00977
3326; 119; 13304;0.964576; 1.52426; 7.00977
3326; 119; 13304;0.964576; 1.52426; 7.00977
3327; 120; 13304;0.964576; 1.52426; 7.00977
3327; 120; 13308;0.964576; 1.52426; 7.00977
3327; 120; 13308;0.964576; 1.52426; 7.00977
3328; 121; 13308;0.964576; 1.52426; 7.00977
3328; 121; 13312;0.964576; 1.52426; 7.00977
3328; 121; 13312;0.964576; 1.52426; 7.00977
3329; 122; 13312;0.964576; 1.52426; 7.00977
3329; 122; 13316;0.964576; 1.52426; 7.00977
3329; 122; 13316;0.964576; 1.52426; 7.00977
3330; 123; 13316;0.964576; 1.52426; 7.00977
3330; 123; 13320;0.964576; 1.52426; 7.00977
3330; 123; 13320;0.964576; 1.52426; 7.00977
3331; 124; 13320;0.964576; 1.52426; 7.00977
3331; 124; 13324;0.964576; 1.52426; 7.00977
3331; 124; 13324;0.964576; 1.52426; 7.00977
3332; 125; 13324;0.964576; 1.52426; 7.00977
3332; 125; 13328;0.964576; 1.52426; 7.00977
3332; 125; 13328;0.964576; 1.52426; 7.00977
3333; 126; 13328;0.964576; 1.52426; 7.00977
3333; 126; 13332;0.964576; 1.52426; 7.00977
3333; 126; 13332;0.964576; 1.52426; 7.00977
3334; 127; 13332;0.964576; 1.52426; 7.00977
3334; 127; 13336;0.964576; 1.52426; 7.00977
3334; 127; 13336;0.964576; 1.52426; 7.00977
3335; 128; 13336;0.964576; 1.52426; 7.00977
3335; 128; 13340;0.964576; 1.52426; 7.00977
3335; 128; 13340;0.964576; 1.52426; 7.00977
3336; 129; 13340;0.964576; 1.52426; 7.00977
3336; 129; 13344;0.964576; 1.52426; 7.00977
3336; 129; 13344;0.964576; 1.52426; 7.00977
3337; 130; 13344;0.964576; 1.52426; 7.00977
3337; 130; 13348;0.964576; 1.52426; 7.00977
3337; 130; 13348;0.964576; 1.52426; 7.00977
3338; 131; 13348;0.964576; 1.52426; 7.00977
3338; 131; 13352;0.964576; 1.52426; 7.00977
3338; 131; 13352;0.964576; 1.52426; 7.00977
3339; 132; 13352;0.964576; 1.52426; 7.00977
3339; 132; 13356;0.964576; 1.52426; 7.00977
3339; 132; 13356;0.964576; 1.52426; 7.00977
3340; 133; 13356;0.964576; 1.52426; 7.00977
3340; 133; 13360;0.964576; 1.52426; 7.00977
3340; 133; 13360;0.964576; 1.52426; 7.00977
3341; 134; 13360;0.964576; 1.52426; 7.00977
3341; 134; 13364;0.964576; 1.52426; 7.00977
3341; 134; 13364;0.964576; 1.52426; 7.00977
3342; 135; 13364;0.964576; 1.52426; 7.00977
3342; 135; 13368;0.964576; 1.52426; 7.00977
3342; 135; 13368;0.964576; 1.52426; 7.00977
3343; 136; 13368;0.964576; 1.52426; 7.00977
3343; 136; 13372;0.964576; 1.52426; 7.00977
3343; 136; 13372;0.964576; 1.52426; 7.00977
3344; 137; 13372;0.964576; 1.52426; 7.00977
3344; 137; 13376;0.964576; 1.52426; 7.00977
3344; 137; 13376;0.964576; 1.52426; 7.00977
3345; 138; 13376;0.964576; 1.52426; 7.00977
3345; 138; 13380;0.964576; 1.52426; 7.00977
3345; 138; 13380;0.964576; 1.52426; 7.00977
3346; 139; 13380;0.964576; 1.52426; 7.00977
3346; 139; 13384;0.964576; 1.52426; 7.00977
3346; 139; 13384;0.964576; 1.52426; 7.00977
3347; 140; 13384;0.964576; 1.52426; 7.00977
3347; 140; 13388;0.964576; 1.52426; 7.00977
3347; 140; 13388;0.964576; 1.52426; 7.00977
3348; 141; 13388;0.964576; 1.52426; 7.00977
3348; 141; 13392;0.964576; 1.52426; 7.00977
3348; 141; 13392;0.964576; 1.52426; 7.00977
3349; 142; 13392;0.964576; 1.52426; 7.00977
3349; 142; 13396;0.964576; 1.52426; 7.00977
3349; 142; 13396;0.964576; 1.52426; 7.00977
3350; 143; 13396;0.964576; 1.52426; 7.00977
3350; 143; 13400;0.964576; 1.52426; 7.00977
3350; 143; 13400;0.964576; 1.52426; 7.00977
3351; 144; 13400;0.964576; 1.52426; 7.00977
3351; 144; 13404;0.964576; 1.52426; 7.00977
3351; 144; 13404;0.964576; 1.52426; 7.00977
3352; 145; 13404;0.964576; 1.52426; 7.00977
3352; 145; 13408;0.964576; 1.52426; 7.00977
3352; 145; 13408;0.964576; 1.52426; 7.00977
3353; 146; 13408;0.964576; 1.52426; 7.00977
3353; 146; 13412;0.964576; 1.52426; 7.00977
3353; 146; 13412;0.964576; 1.52426; 7.00977
3354; 147; 13412;0.964576; 1.52426; 7.00977
3354; 147; 13416;0.964576; 1.52426; 7.00977
3354; 147; 13416;0.964576; 1.52426; 7.00977
3355; 148; 13416;0.964576; 1.52426; 7.00977
3355; 148; 13420;0.964576; 1.52426; 7.00977
3355; 148; 13420;0.964576; 1.52426; 7.00977
3356; 149; 13420;0.964576; 1.52426; 7.00977
3356; 149; 13424;0.964576; 1.52426; 7.00977
3356; 149; 13424;0.964576; 1.52426; 7.00977
3357; 150; 13424;0.964576; 1.52426; 7.00977
3357; 150; 13428;0.964576; 1.52426; 7.00977
3357; 150; 13428;0.964576; 1.52426; 7.00977
3358; 151; 13428;0.964576; 1.52426; 7.00977
3358; 151; 13432;0.964576; 1.52426; 7.00977
3358; 151; 13432;0.964576; 1.52426; 7.00977
3359; 152; 13432;0.964576; 1.52426; 7.00977
3359; 152; 13436;0.964576; 1.52426; 7.00977
3359; 152; 13436;0.964576; 1.52426; 7.00977
3360; 153; 13436;0.964576; 1.52426; 7.00977
3360; 153; 13440;0.964576; 1.52426; 7.00977
3360; 153; 13440;0.964576; 1.52426; 7.00977
3361; 154; 13440;0.964576; 1.52426; 7.00977
3361; 154; 13444;0.964576; 1.52426; 7.00977
3361; 154; 13444;0.964576; 1.52426; 7.00977
3362; 155; 13444;0.964576; 1.52426; 7.00977
3362; 155; 13448;0.964576; 1.52426; 7.00977
3362; 155; 13448;0.964576; 1.52426; 7.00977
3363; 156; 13448;0.964576; 1.52426; 7.00977
3363; 156; 13452;0.964576; 1.52426; 7.00977
3363; 156; 13452;0.964576; 1.52426; 7.00977
3364; 157; 13452;0.964576; 1.52426; 7.00977
3364; 157; 13456;0.964576; 1.52426; 7.00977
3364; 157; 13456;0.964576; 1.52426; 7.00977
3365; 158; 13456;0.964576; 1.52426; 7.00977
3365; 158; 13460;0.964576; 1.52426; 7.00977
3365; 158; 13460;0.964576; 1.52426; 7.00977
3366; 159; 13460;0.964576; 1.52426; 7.00977
3366; 159; 13464;0.964576; 1.52426; 7.00977
3366; 159; 13464;0.964576; 1.52426; 7.00977
3367; 160; 13464;0.964576; 1.52426; 7.00977
3367; 160; 13468;0.964576; 1.52426; 7.00977
3367; 160; 13468;0.964576; 1.52426; 7.00977
3368; 161; 13468;0.964576; 1.52426; 7.00977
3368; 161; 13472;0.964576; 1.52426; 7.00977
3368; 161; 13472;0.964576; 1.52426; 7.00977
3369; 162; 13472;0.964576; 1.52426; 7.00977
3369; 162; 13476;0.964576; 1.52426; 7.00977
3369; 162; 13476;0.964576; 1.52426; 7.00977
3370; 163; 13476;0.964576; 1.52426; 7.00977
3370; 163; 13480;0.964576; 1.52426; 7.00977
3370; 163; 13480;0.964576; 1.52426; 7.00977
3371; 164; 13480;0.964576; 1.52426; 7.00977
3371; 164; 13484;0.964576; 1.52426; 7.00977
3371; 164; 13484;0.964576; 1.52426; 7.00977
3372; 165; 13484;0.964576; 1.52426; 7.00977
3372; 165; 13488;0.964576; 1.52426; 7.00977
3372; 165; 13488;0.964576; 1.52426; 7.00977
3373; 166; 13488;0.964576; 1.52426; 7.00977
3373; 166; 13492;0.964576; 1.52426; 7.00977
3373; 166; 13492;0.964576; 1.52426; 7.00977
3374; 167; 13492;0.964576; 1.52426; 7.00977
3374; 167; 13496;0.964576; 1.52426; 7.00977
3374; 167; 13496;0.964576; 1.52426; 7.00977
3375; 168; 13496;0.964576; 1.52426; 7.00977
3375; 168; 13500;0.964576; 1.52426; 7.00977
3375; 168; 13500;0.964576; 1.52426; 7.00977
3376; 169; 13500;0.964576; 1.52426; 7.00977
3376; 169; 13504;0.964576; 1.52426; 7.00977
3376; 169; 13504;0.964576; 1.52426; 7.00977
3377; 170; 13504;0.964576; 1.52426; 7.00977
3377; 170; 13508;0.964576; 1.52426; 7.00977
3377; 170; 13508;0.964576; 1.52426; 7.00977
3378; 171; 13508;0.964576; 1.52426; 7.00977
3378; 171; 13512;0.964576; 1.52426; 7.00977
3378; 171; 13512;0.964576; 1.52426; 7.00977
3379; 172; 13512;0.964576; 1.52426; 7.00977
3379; 172; 13516;0.964576; 1.52426; 7.00977
3379; 172; 13516;0.964576; 1.52426; 7.00977
3380; 173; 13516;0.964576; 1.52426; 7.00977
3380; 173; 13520;0.964576; 1.52426; 7.00977
3380; 173; 13520;0.964576; 1.52426; 7.00977
3381; 174; 13520;0.964576; 1.52426; 7.00977
3381; 174; 13524;0.964576; 1.52426; 7.00977
3381; 174; 13524;0.964576; 1.52426; 7.00977
3382; 175; 13524;0.964576; 1.52426; 7.00977
3382; 175; 13528;0.964576; 1.52426; 7.00977
3382; 175; 13528;0.964576; 1.52426; 7.00977
3383; 176; 13528;0.964576; 1.52426; 7.00977
3383; 176; 13532;0.964576; 1.52426; 7.00977
3383; 176; 13532;0.964576; 1.52426; 7.00977
3384; 177; 13532;0.964576; 1.52426; 7.00977
3384; 177; 13536;0.964576; 1.52426; 7.00977
3384; 177; 13536;0.964576; 1.52426; 7.00977
3385; 178; 13536;0.964576; 1.52426; 7.00977
3385; 178; 13540;0.964576; 1.52426; 7.00977
3385; 178; 13540;0.964576; 1.52426; 7.00977
3386; 179; 13540;0.964576; 1.52426; 7.00977
3386; 179; 13544;0.964576; 1.52426; 7.00977
3386; 179; 13544;0.964576; 1.52426; 7.00977
3387; 180; 13544;0.964576; 1.52426; 7.00977
3387; 180; 13548;0.964576; 1.52426; 7.00977
3387; 180; 13548;0.964576; 1.52426; 7.00977
3388; 181; 13548;0.964576; 1.52426; 7.00977
3388; 181; 13552;0.964576; 1.52426; 7.00977
3388; 181; 13552;0.964576; 1.52426; 7.00977
3389; 182; 13552;0.964576; 1.52426; 7.00977
3389; 182; 13556;0.964576; 1.52426; 7.00977
3389; 182; 13556;0.964576; 1.52426; 7.00977
3390; 183; 13556;0.964576; 1.52426; 7.00977
3390; 183; 13560;0.964576; 1.52426; 7.00977
3390; 183; 13560;0.964576; 1.52426; 7.00977
3391; 184; 13560;0.964576; 1.52426; 7.00977
3391; 184; 13564;0.964576; 1.52426; 7.00977
3391; 184; 13564;0.964576; 1.52426; 7.00977
3392; 185; 13564;0.964576; 1.52426; 7.00977
3392; 185; 13568;0.964576; 1.52426; 7.00977
3392; 185; 13568;0.964576; 1.52426; 7.00977
3393; 186; 13568;0.964576; 1.52426; 7.00977
3393; 186; 13572;0.964576; 1.52426; 7.00977
3393; 186; 13572;0.964576; 1.52426; 7.00977
3394; 187; 13572;0.964576; 1.52426; 7.00977
3394; 187; 13576;0.964576; 1.52426; 7.00977
3394; 187; 13576;0.964576; 1.52426; 7.00977
3395; 188; 13576;0.964576; 1.52426; 7.00977
3395; 188; 13580;0.964576; 1.52426; 7.00977
3395; 188; 13580;0.964576; 1.52426; 7.00977
3396; 189; 13580;0.964576; 1.52426; 7.00977
3396; 189; 13584;0.964576; 1.52426; 7.00977
3396; 189; 13584;0.964576; 1.52426; 7.00977
3397; 190; 13584;0.964576; 1.52426; 7.00977
3397; 190; 13588;0.964576; 1.52426; 7.00977
3397; 190; 13588;0.964576; 1.52426; 7.00977
3398; 191; 13588;0.964576; 1.52426; 7.00977
3398; 191; 13592;0.964576; 1.52426; 7.00977
3398; 191; 13592;0.964576; 1.52426; 7.00977
3399; 192; 13592;0.964576; 1.52426; 7.00977
3399; 192; 13596;0.964576; 1.52426; 7.00977
3399; 192; 13596;0.964576; 1.52426; 7.00977
3400; 193; 13596;0.964576; 1.52426; 7.00977
3400; 193; 13600;0.964576; 1.52426; 7.00977
3400; 193; 13600;0.964576; 1.52426; 7.00977
3401; 194; 13600;0.964576; 1.52426; 7.00977
3401; 194; 13604;0.964576; 1.52426; 7.00977
3401; 194; 13604;0.964576; 1.52426; 7.00977
3402; 195; 13604;0.964576; 1.52426; 7.00977
3402; 195; 13608;0.964576; 1.52426; 7.00977
3402; 195; 13608;0.964576; 1.52426; 7.00977
3403; 196; 13608;0.964576; 1.52426; 7.00977
3403; 196; 13612;0.964576; 1.52426; 7.00977
3403; 196; 13612;0.964576; 1.52426; 7.00977
3404; 197; 13612;0.964576; 1.52426; 7.00977
3404; 197; 13616;0.964576; 1.52426; 7.00977
3404; 197; 13616;0.964576; 1.52426; 7.00977
3405; 198; 13616;0.964576; 1.52426; 7.00977
3405; 198; 13620;0.964576; 1.52426; 7.00977
3405; 198; 13620;0.964576; 1.52426; 7.00977
3406; 199; 13620;0.964576; 1.52426; 7.00977
3406; 199; 13624;0.964576; 1.52426; 7.00977
3406; 199; 13624;0.964576; 1.52426; 7.00977
3407; 200; 13624;0.964576; 1.52426; 7.00977
3407; 200; 13628;0.964576; 1.52426; 7.00977
3407; 200; 13628;0.964576; 1.52426; 7.00977
3408; 201; 13628;0.964576; 1.52426; 7.00977
3408; 201; 13632;0.964576; 1.52426; 7.00977
3408; 201; 13632;0.964576; 1.52426; 7.00977
3409; 202; 13632;0.964576; 1.52426; 7.00977
3409; 202; 13636;0.964576; 1.52426; 7.00977
3409; 202; 13636;0.964576; 1.52426; 7.00977
3410; 203; 13636;0.964576; 1.52426; 7.00977
3410; 203; 13640;0.964576; 1.52426; 7.00977
3410; 203; 13640;0.964576; 1.52426; 7.00977
3411; 204; 13640;0.964576; 1.52426; 7.00977
3411; 204; 13644;0.964576; 1.52426; 7.00977
3411; 204; 13644;0.964576; 1.52426; 7.00977
3412; 205; 13644;0.964576; 1.52426; 7.00977
3412; 205; 13648;0.964576; 1.52426; 7.00977
3412; 205; 13648;0.964576; 1.52426; 7.00977
3413; 206; 13648;0.964576; 1.52426; 7.00977
3413; 206; 13652;0.964576; 1.52426; 7.00977
3413; 206; 13652;0.964576; 1.52426; 7.00977
3414; 207; 13652;0.964576; 1.52426; 7.00977
3414; 207; 13656;0.964576; 1.52426; 7.00977
3414; 207; 13656;0.964576; 1.52426; 7.00977
3415; 208; 13656;0.964576; 1.52426; 7.00977
3415; 208; 13660;0.964576; 1.52426; 7.00977
3415; 208; 13660;0.964576; 1.52426; 7.00977
3416; 209; 13660;0.964576; 1.52426; 7.00977
3416; 209; 13664;0.964576; 1.52426; 7.00977
3416; 209; 13664;0.964576; 1.52426; 7.00977
3417; 210; 13664;0.964576; 1.52426; 7.00977
3417; 210; 13668;0.964576; 1.52426; 7.00977
3417; 210; 13668;0.964576; 1.52426; 7.00977
3418; 211; 13668;0.964576; 1.52426; 7.00977
3418; 211; 13672;0.964576; 1.52426; 7.00977
3418; 211; 13672;0.964576; 1.52426; 7.00977
3419; 212; 13672;0.964576; 1.52426; 7.00977
3419; 212; 13676;0.964576; 1.52426; 7.00977
3419; 212; 13676;0.964576; 1.52426; 7.00977
3420; 213; 13676;0.964576; 1.52426; 7.00977
3420; 213; 13680;0.964576; 1.52426; 7.00977
3420; 213; 13680;0.964576; 1.52426; 7.00977
3421; 214; 13680;0.964576; 1.52426; 7.00977
3421; 214; 13684;0.964576; 1.52426; 7.00977
3421; 214; 13684;0.964576; 1.52426; 7.00977
3422; 215; 13684;0.964576; 1.52426; 7.00977
3422; 215; 13688;0.964576; 1.52426; 7.00977
3422; 215; 13688;0.964576; 1.52426; 7.00977
3423; 216; 13688;0.964576; 1.52426; 7.00977
3423; 216; 13692;0.964576; 1.52426; 7.00977
3423; 216; 13692;0.964576; 1.52426; 7.00977
3424; 217; 13692;0.964576; 1.52426; 7.00977
3424; 217; 13696;0.964576; 1.52426; 7.00977
3424; 217; 13696;0.964576; 1.52426; 7.00977
3425; 218; 13696;0.964576; 1.52426; 7.00977
3425; 218; 13700;0.964576; 1.52426; 7.00977
3425; 218; 13700;0.964576; 1.52426; 7.00977
3426; 219; 13700;0.964576; 1.52426; 7.00977
3426; 219; 13704;0.964576; 1.52426; 7.00977
3426; 219; 13704;0.964576; 1.52426; 7.00977
3427; 220; 13704;0.964576; 1.52426; 7.00977
3427; 220; 13708;0.964576; 1.52426; 7.00977
3427; 220; 13708;0.964576; 1.52426; 7.00977
3428; 221; 13708;0.964576; 1.52426; 7.00977
3428; 221; 13712;0.964576; 1.52426; 7.00977
3428; 221; 13712;0.964576; 1.52426; 7.00977
3429; 222; 13712;0.964576; 1.52426; 7.00977
3429; 222; 13716;0.964576; 1.52426; 7.00977
3429; 222; 13716;0.964576; 1.52426; 7.00977
3430; 223; 13716;0.964576; 1.52426; 7.00977
3430; 223; 13720;0.964576; 1.52426; 7.00977
3430; 223; 13720;0.964576; 1.52426; 7.00977
3431; 224; 13720;0.964576; 1.52426; 7.00977
3431; 224; 13724;0.964576; 1.52426; 7.00977
3431; 224; 13724;0.964576; 1.52426; 7.00977
3432; 225; 13724;0.964576; 1.52426; 7.00977
3432; 225; 13728;0.964576; 1.52426; 7.00977
3432; 225; 13728;0.964576; 1.52426; 7.00977
3433; 226; 13728;0.964576; 1.52426; 7.00977
3433; 226; 13732;0.964576; 1.52426; 7.00977
3433; 226; 13732;0.964576; 1.52426; 7.00977
3434; 227; 13732;0.964576; 1.52426; 7.00977
3434; 227; 13736;0.964576; 1.52426; 7.00977
3434; 227; 13736;0.964576; 1.52426; 7.00977
3435; 228; 13736;0.964576; 1.52426; 7.00977
3435; 228; 13740;0.964576; 1.52426; 7.00977
3435; 228; 13740;0.964576; 1.52426; 7.00977
3436; 229; 13740;0.964576; 1.52426; 7.00977
3436; 229; 13744;0.964576; 1.52426; 7.00977
3436; 229; 13744;0.964576; 1.52426; 7.00977
3437; 230; 13744;0.964576; 1.52426; 7.00977
3437; 230; 13748;0.964576; 1.52426; 7.00977
3437; 230; 13748;0.964576; 1.52426; 7.00977
3438; 231; 13748;0.964576; 1.52426; 7.00977
3438; 231; 13752;0.964576; 1.52426; 7.00977
3438; 231; 13752;0.964576; 1.52426; 7.00977
3439; 232; 13752;0.964576; 1.52426; 7.00977
3439; 232; 13756;0.964576; 1.52426; 7.00977
3439; 232; 13756;0.964576; 1.52426; 7.00977
3440; 233; 13756;0.964576; 1.52426; 7.00977
3440; 233; 13760;0.964576; 1.52426; 7.00977
3440; 233; 13760;0.964576; 1.52426; 7.00977
3441; 234; 13760;0.964576; 1.52426; 7.00977
3441; 234; 13764;0.964576; 1.52426; 7.00977
3441; 234; 13764;0.964576; 1.52426; 7.00977
3442; 235; 13764;0.964576; 1.52426; 7.00977
3442; 235; 13768;0.964576; 1.52426; 7.00977
3442; 235; 13768;0.964576; 1.52426; 7.00977
3443; 236; 13768;0.964576; 1.52426; 7.00977
3443; 236; 13772;0.964576; 1.52426; 7.00977
3443; 236; 13772;0.964576; 1.52426; 7.00977
3444; 237; 13772;0.964576; 1.52426; 7.00977
3444; 237; 13776;0.964576; 1.52426; 7.00977
3444; 237; 13776;0.964576; 1.52426; 7.00977
3445; 238; 13776;0.964576; 1.52426; 7.00977
3445; 238; 13780;0.964576; 1.52426; 7.00977
3445; 238; 13780;0.964576; 1.52426; 7.00977
3446; 239; 13780;0.964576; 1.52426; 7.00977
3446; 239; 13784;0.964576; 1.52426; 7.00977
3446; 239; 13784;0.964576; 1.52426; 7.00977
3447; 240; 13784;0.964576; 1.52426; 7.00977
3447; 240; 13788;0.964576; 1.52426; 7.00977
3447; 240; 13788;0.964576; 1.52426; 7.00977
3448; 241; 13788;0.964576; 1.52426; 7.00977
3448; 241; 13792;0.964576; 1.52426; 7.00977
3448; 241; 13792;0.964576; 1.52426; 7.00977
3449; 242; 13792;0.964576; 1.52426; 7.00977
3449; 242; 13796;0.964576; 1.52426; 7.00977
3449; 242; 13796;0.964576; 1.52426; 7.00977
3450; 243; 13796;0.964576; 1.52426; 7.00977
3450; 243; 13800;0.964576; 1.52426; 7.00977
3450; 243; 13800;0.964576; 1.52426; 7.00977
3451; 244; 13800;0.964576; 1.52426; 7.00977
3451; 244; 13804;0.964576; 1.52426; 7.00977
3451; 244; 13804;0.964576; 1.52426; 7.00977
3452; 245; 13804;0.964576; 1.52426; 7.00977
3452; 245; 13808;0.964576; 1.52426; 7.00977
3452; 245; 13808;0.964576; 1.52426; 7.00977
3453; 246; 13808;0.964576; 1.52426; 7.00977
3453; 246; 13812;0.964576; 1.52426; 7.00977
3453; 246; 13812;0.964576; 1.52426; 7.00977
3454; 247; 13812;0.964576; 1.52426; 7.00977
3454; 247; 13816;0.964576; 1.52426; 7.00977
3454; 247; 13816;0.964576; 1.52426; 7.00977
3455; 248; 13816;0.964576; 1.52426; 7.00977
3455; 248; 13820;0.964576; 1.52426; 7.00977
3455; 248; 13820;0.964576; 1.52426; 7.00977
3456; 249; 13820;0.964576; 1.52426; 7.00977
3456; 249; 13824;0.964576; 1.52426; 7.00977
3456; 249; 13824;0.964576; 1.52426; 7.00977
3457; 250; 13824;0.964576; 1.52426; 7.00977
3457; 250; 13828;0.964576; 1.52426; 7.00977
3457; 250; 13828;0.964576; 1.52426; 7.00977
3458; 251; 13828;0.964576; 1.52426; 7.00977
3458; 251; 13832;0.964576; 1.52426; 7.00977
3458; 251; 13832;0.964576; 1.52426; 7.00977
3459; 252; 13832;0.964576; 1.52426; 7.00977
3459; 252; 13836;0.964576; 1.52426; 7.00977
3459; 252; 13836;0.964576; 1.52426; 7.00977
3460; 253; 13836;0.964576; 1.52426; 7.00977
3460; 253; 13840;0.964576; 1.52426; 7.00977
3460; 253; 13840;0.964576; 1.52426; 7.00977
3461; 254; 13840;0.964576; 1.52426; 7.00977
3461; 254; 13844;0.964576; 1.52426; 7.00977
3461; 254; 13844;0.964576; 1.52426; 7.00977
3462; 255; 13844;0.964576; 1.52426; 7.00977
3462; 255; 13848;0.964576; 1.52426; 7.00977
3462; 255; 13848;0.964576; 1.52426; 7.00977
3463; 256; 13848;0.964576; 1.52426; 7.00977
3463; 256; 13852;0.964576; 1.52426; 7.00977
3463; 256; 13852;0.964576; 1.52426; 7.00977
3464; 257; 13852;0.964576; 1.52426; 7.00977
3464; 257; 13856;0.964576; 1.52426; 7.00977
3464; 257; 13856;0.964576; 1.52426; 7.00977
3465; 258; 13856;0.964576; 1.52426; 7.00977
3465; 258; 13860;0.964576; 1.52426; 7.00977
3465; 258; 13860;0.964576; 1.52426; 7.00977
3466; 259; 13860;0.964576; 1.52426; 7.00977
3466; 259; 13864;0.964576; 1.52426; 7.00977
3466; 259; 13864;0.964576; 1.52426; 7.00977
3467; 260; 13864;0.964576; 1.52426; 7.00977
3467; 260; 13868;0.964576; 1.52426; 7.00977
3467; 260; 13868;0.964576; 1.52426; 7.00977
3468; 261; 13868;0.964576; 1.52426; 7.00977
3468; 261; 13872;0.964576; 1.52426; 7.00977
3468; 261; 13872;0.964576; 1.52426; 7.00977
3469; 262; 13872;0.964576; 1.52426; 7.00977
3469; 262; 13876;0.964576; 1.52426; 7.00977
3469; 262; 13876;0.964576; 1.52426; 7.00977
3470; 263; 13876;0.964576; 1.52426; 7.00977
3470; 263; 13880;0.964576; 1.52426; 7.00977
3470; 263; 13880;0.964576; 1.52426; 7.00977
3471; 264; 13880;0.964576; 1.52426; 7.00977
3471; 264; 13884;0.964576; 1.52426; 7.00977
3471; 264; 13884;0.964576; 1.52426; 7.00977
3472; 265; 13884;0.964576; 1.52426; 7.00977
3472; 265; 13888;0.964576; 1.52426; 7.00977
3472; 265; 13888;0.964576; 1.52426; 7.00977
3473; 266; 13888;0.964576; 1.52426; 7.00977
3473; 266; 13892;0.964576; 1.52426; 7.00977
3473; 266; 13892;0.964576; 1.52426; 7.00977
3474; 267; 13892;0.964576; 1.52426; 7.00977
3474; 267; 13896;0.964576; 1.52426; 7.00977
3474; 267; 13896;0.964576; 1.52426; 7.00977
3475; 268; 13896;0.964576; 1.52426; 7.00977
3475; 268; 13900;0.964576; 1.52426; 7.00977
3475; 268; 13900;0.964576; 1.52426; 7.00977
3476; 269; 13900;0.964576; 1.52426; 7.00977
3476; 269; 13904;0.964576; 1.52426; 7.00977
3476; 269; 13904;0.964576; 1.52426; 7.00977
3477; 270; 13904;0.964576; 1.52426; 7.00977
3477; 270; 13908;0.964576; 1.52426; 7.00977
3477; 270; 13908;0.964576; 1.52426; 7.00977
3478; 271; 13908;0.964576; 1.52426; 7.00977
3478; 271; 13912;0.964576; 1.52426; 7.00977
3478; 271; 13912;0.964576; 1.52426; 7.00977
3479; 272; 13912;0.964576; 1.52426; 7.00977
3479; 272; 13916;0.964576; 1.52426; 7.00977
3479; 272; 13916;0.964576; 1.52426; 7.00977
3480; 273; 13916;0.964576; 1.52426; 7.00977
3480; 273; 13920;0.964576; 1.52426; 7.00977
3480; 273; 13920;0.964576; 1.52426; 7.00977
3481; 274; 13920;0.964576; 1.52426; 7.00977
3481; 274; 13924;0.964576; 1.52426; 7.00977
3481; 274; 13924;0.964576; 1.52426; 7.00977
3482; 275; 13924;0.964576; 1.52426; 7.00977
3482; 275; 13928;0.964576; 1.52426; 7.00977
3482; 275; 13928;0.964576; 1.52426; 7.00977
3483; 276; 13928;0.964576; 1.52426; 7.00977
3483; 276; 13932;0.964576; 1.52426; 7.00977
3483; 276; 13932;0.964576; 1.52426; 7.00977
3484; 277; 13932;0.964576; 1.52426; 7.00977
3484; 277; 13936;0.964576; 1.52426; 7.00977
3484; 277; 13936;0.964576; 1.52426; 7.00977
3485; 278; 13936;0.964576; 1.52426; 7.00977
3485; 278; 13940;0.964576; 1.52426; 7.00977
3485; 278; 13940;0.964576; 1.52426; 7.00977
3486; 279; 13940;0.964576; 1.52426; 7.00977
3486; 279; 13944;0.964576; 1.52426; 7.00977
3486; 279; 13944;0.964576; 1.52426; 7.00977
3487; 280; 13944;0.964576; 1.52426; 7.00977
3487; 280; 13948;0.964576; 1.52426; 7.00977
3487; 280; 13948;0.964576; 1.52426; 7.00977
3488; 281; 13948;0.964576; 1.52426; 7.00977
3488; 281; 13952;0.964576; 1.52426; 7.00977
3488; 281; 13952;0.964576; 1.52426; 7.00977
3489; 282; 13952;0.964576; 1.52426; 7.00977
3489; 282; 13956;0.964576; 1.52426; 7.00977
3489; 282; 13956;0.964576; 1.52426; 7.00977
3490; 283; 13956;0.964576; 1.52426; 7.00977
3490; 283; 13960;0.964576; 1.52426; 7.00977
3490; 283; 13960;0.964576; 1.52426; 7.00977
3491; 284; 13960;0.964576; 1.52426; 7.00977
3491; 284; 13964;0.964576; 1.52426; 7.00977
3491; 284; 13964;0.964576; 1.52426; 7.00977
3492; 285; 13964;0.964576; 1.52426; 7.00977
3492; 285; 13968;0.964576; 1.52426; 7.00977
